,Unnamed: 0,date,open_ul,high_ul,low_ul,close_ul,log_returns_ul_c2c,log_returns_ul_c2o,vol_c2c_20d,vol_c2o_20d,vol_c2c_40d,vol_c2o_40d,vol_c2c_60d,vol_c2o_60d,vol_c2c_80d,vol_c2o_80d,vol_parkinson
2284,2284.0,2020-01-22,12218.35,12225.05,12087.9,12106.9,-0.0051860435261617,0.0039773385437223,0.1185051060833302,0.0720293250106633,0.1031061669572806,0.058979723770656,0.0959644824150667,0.0564777286030324,0.1032053185640462,0.0555690443076127,0.0826596206906563
2285,2285.0,2020-01-23,12123.75,12189.0,12094.1,12180.35,0.0060484594940626,0.0013908007186037,0.1152648784458578,0.0708992113043195,0.1037026287361668,0.0587197149131204,0.0962554035840082,0.0539545504733413,0.1033699780199517,0.0555772554940604,0.0842110088919007
2286,2286.0,2020-01-24,12174.55,12272.15,12149.65,12248.25,0.0055590721417507,-0.0004762902011214,0.1169313477882391,0.0704094644451911,0.102746813762063,0.0587230301134507,0.0967637521884424,0.0533570563741012,0.1036790958494901,0.0554854426466701,0.0840259303291441
2287,2287.0,2020-01-27,12197.1,12216.6,12107.0,12119.0,-0.0106086006564749,-0.004184851077939,0.1202408532174012,0.0719383747969237,0.1061812789985642,0.0572146090155226,0.0991876028407389,0.0540293192149664,0.1038622231145765,0.0556243168109336,0.0858056767275003
2288,2288.0,2020-01-28,12148.1,12163.55,12024.5,12055.8,-0.0052285970499251,0.0023983099709757,0.1216172164192334,0.0717694262712223,0.1063968276703674,0.0573905156427305,0.0993860278562182,0.0538477858390135,0.1040307120874145,0.0554725460429062,0.0863470801665713
2289,2289.0,2020-01-29,12114.9,12169.6,12103.8,12129.5,0.0060946300545449,0.0048902280677043,0.1200661128057791,0.073720866257987,0.1070122901300479,0.0584851144766398,0.1000932158956924,0.0544842270039316,0.1022275809159329,0.0549187820733308,0.08925009870595
2290,2290.0,2020-01-30,12147.75,12150.3,12010.6,12035.8,-0.0077549601774502,0.0015034654615085,0.1221582288279311,0.0736604220521067,0.1086707278774645,0.0583124115780815,0.1010140963465331,0.0545637136204468,0.1028725356603867,0.0548774827449588,0.0884609123707179
2291,2291.0,2020-01-31,12100.4,12103.55,11945.85,11962.1,-0.006142223420045,0.0053529680940165,0.1031613730784798,0.0743128373149235,0.1078487867172428,0.0595539996776665,0.1014987919921558,0.0548595282438865,0.0990731115384912,0.0555432647388943,0.0909533862240242
2292,2292.0,2020-02-01,11939.0,12017.35,11633.3,11661.85,-0.0254204879640027,-0.0019329660302235,0.1363668871122012,0.0701139806344511,0.1255210574849178,0.0596377658734391,0.1128588946211301,0.0548373752769087,0.1082921457357739,0.0554078917538435,0.0879632941186459
2293,2293.0,2020-02-03,11627.45,11749.85,11614.5,11707.9,0.0039409971952594,-0.0029541484731078,0.1368483035466013,0.0622473517391833,0.1247415924001515,0.0600411039601506,0.1131483665101128,0.0549462849753769,0.1079428659473538,0.0555373861449654,0.1092055134402833
2294,2294.0,2020-02-04,11786.25,11986.15,11783.4,11979.65,0.0229455492768633,0.0066697701730184,0.1493416630735881,0.0548969390485632,0.1371169624137814,0.0623264070831953,0.1220154059966825,0.0566401165425267,0.1153426649917891,0.0565949756781077,0.1100821775126794
2295,2295.0,2020-02-05,12005.85,12098.15,11953.35,12089.15,0.0090989792154732,0.0021846540968855,0.152379974910751,0.0530614894949241,0.1384208460726316,0.0621502997395191,0.1233312533209372,0.0567299764259114,0.115677761516837,0.056644729193718,0.1148961251684162
2296,2296.0,2020-02-06,12120.0,12160.6,12084.65,12137.95,0.0040285519933345,0.0025486245241003,0.1515886205218052,0.0525686203969348,0.1366758312170193,0.0614142861258323,0.1235450139725783,0.0567000564253841,0.1157676501815335,0.0565385321907755,0.1165142982438126
2297,2297.0,2020-02-07,12151.15,12154.7,12073.95,12098.35,-0.0032678284424366,0.0010869074028682,0.1517423015957312,0.0527021870856068,0.136753467547413,0.0607639531945674,0.1237146483695601,0.0566414536301512,0.1143489530302726,0.0565708159708,0.1169384362107121
2298,2298.0,2020-02-10,12102.35,12103.55,11990.75,12031.5,-0.0055408691750139,0.0003305689534952,0.1529327293809644,0.0525829535628447,0.1354982029231828,0.0604753189727287,0.123868302258745,0.0563198825521353,0.1141881285915066,0.0565661908071377,0.1172581887614389
2299,2299.0,2020-02-11,12108.4,12172.3,12099.0,12107.9,0.006329921630102,0.0063712161300935,0.1545600102336182,0.0573004091103102,0.135933998701158,0.0622325223669452,0.1241396269466315,0.0567513083468285,0.1141894359456429,0.0576984369571346,0.1182226728580202
2300,2300.0,2020-02-12,12151.0,12231.75,12144.3,12201.2,0.0076761754348025,0.0035533388034206,0.1569783027780689,0.0581656152109647,0.1370887380268602,0.0628773681590832,0.1250362075083746,0.057041562484322,0.1149864337779858,0.0580348697671698,0.1182483899503662
2301,2301.0,2020-02-13,12219.55,12225.65,12139.8,12174.65,-0.0021783864356833,0.0015028206302897,0.1527038070550693,0.0538796589856492,0.1371767627745677,0.0629768098960406,0.1247679835946109,0.05712565049024,0.1150046070476359,0.0574191083625267,0.1187276306036072
2302,2302.0,2020-02-14,12190.15,12246.7,12091.2,12113.45,-0.0050395156083187,0.0012723274634695,0.152925134439248,0.0533880231326545,0.1377552903420432,0.0626108562684537,0.1221567653234077,0.0571690514995485,0.1153572227119982,0.0566244511844855,0.1137476924514429
2303,2303.0,2020-02-17,12131.8,12159.6,12037.0,12045.8,-0.0056003540519067,0.0015136988485376,0.1531120468621618,0.0517409258867216,0.1381230670616324,0.062713525841417,0.1225477182913087,0.0569149112010004,0.1155993577769977,0.0553918070134306,0.116404193328348
2304,2304.0,2020-02-18,12028.25,12030.75,11908.05,11992.5,-0.0044345970678656,-0.0014580017162825,0.1524032341923205,0.0517646005866716,0.1373653511569011,0.06281941147594,0.1224156615230004,0.0567495929119053,0.1132724203907013,0.0553929931023512,0.115915450723147
2305,2305.0,2020-02-19,12090.6,12134.7,12042.1,12125.9,0.0110622064789156,0.0081468367927645,0.156197153126499,0.0593819696563067,0.1379838846955495,0.0654057344351007,0.1242330915145578,0.0589495034453827,0.1146608268171522,0.0553678665399804,0.1167882728161255
2306,2306.0,2020-02-20,12119.0,12152.0,12071.45,12080.85,-0.003722106603365,-0.0005691918866473,0.1520997699429708,0.0574995576614424,0.1382892312026724,0.0651454447374877,0.1234081281955533,0.0589552196955225,0.1147437950941544,0.0549347150064477,0.1159559042856732
2307,2307.0,2020-02-24,12012.55,12012.55,11813.4,11829.4,-0.0210335960778213,-0.0056696176509789,0.1686632337186789,0.0603657630882903,0.1470630451505485,0.0666812541979766,0.1308257667472248,0.0584940809655299,0.1207391375935455,0.0558461089936127,0.1152173281507024
2308,2308.0,2020-02-25,11877.5,11883.05,11779.9,11797.9,-0.0026664086597328,0.0040578958871282,0.1675196741276083,0.0595709103987188,0.1471887195878225,0.0671030824333946,0.1306124814031675,0.0589975687869211,0.1205933648852141,0.0560213104901123,0.1181311506833891
2309,2309.0,2020-02-26,11738.55,11783.25,11639.6,11678.5,-0.010172005036684,-0.0050432521297146,0.1691669849363637,0.0620106471216935,0.1479917643838317,0.0682239683165739,0.1320233737946228,0.0597641777170491,0.1219048899876602,0.0565239917215283,0.1190385463448838
2310,2310.0,2020-02-27,11661.25,11663.85,11536.7,11633.3,-0.0038778692887405,-0.0014781652023606,0.1683064143220591,0.0592158203507311,0.1478725572945504,0.068187776689168,0.1321975891435731,0.0596488689214707,0.1218826243906438,0.0565793348646209,0.1193623545043339
2311,2311.0,2020-02-28,11382.0,11384.8,11175.05,11201.75,-0.0378016591113647,-0.0218385150257216,0.1958224480478923,0.0977919907494978,0.1692041304482626,0.0869870582982645,0.1526221130972733,0.0746200522384166,0.1392154992751065,0.0682638307422063,0.1183553022847437
2312,2312.0,2020-03-02,11387.35,11433.0,11036.25,11132.75,-0.0061788013630017,0.0164330740659417,0.1965611904473171,0.1136140649719965,0.1694565315421174,0.0946990801244768,0.1531297663292602,0.0819210748407398,0.1387862516148551,0.0742315203505518,0.1036056781763949
2313,2313.0,2020-03-03,11217.55,11342.25,11152.55,11303.3,0.0152035037502009,0.0075883014469302,0.1866970802176181,0.1143494239752658,0.1736698524644729,0.0935947173703624,0.155687621939502,0.0833768108653752,0.1414236858328559,0.0753367309791851,0.1259888841980301
2314,2314.0,2020-03-04,11351.35,11356.6,11082.15,11251.0,-0.0046377048935533,0.0042419611030752,0.184584332693513,0.1150870376088474,0.1694609666219168,0.0903321395616665,0.1557061643507287,0.0838158278578207,0.1412394987148509,0.0757139771847447,0.1258685276475615
2315,2315.0,2020-03-05,11306.05,11389.5,11244.6,11269.0,0.0015985793812774,0.004880967084953,0.1841096183101595,0.1160466679417831,0.1692981725639708,0.0904585348128092,0.1553756168860109,0.0842126096831993,0.1411877117973963,0.0761656780469292,0.133926817999667
2316,2316.0,2020-03-06,10942.65,11035.1,10827.4,10989.45,-0.0251198713029051,-0.0293875949620617,0.204539887841205,0.1565445019020896,0.1802114910108818,0.1168006045206984,0.1626179764465917,0.1033839633970623,0.148124411007673,0.0924202247593694,0.136058899126882
2317,2317.0,2020-03-09,10742.05,10751.55,10294.45,10451.45,-0.0501949969013464,-0.0227697755681733,0.2714657854993897,0.1764684239226683,0.2203546851667983,0.1302306106413148,0.1927776527754453,0.1133240477393278,0.173206950726551,0.1009545271154578,0.1413283515217037
2318,2318.0,2020-03-11,10334.3,10545.1,10334.0,10458.4,0.0006647584995526,-0.0112722649372048,0.2705299610872152,0.17957711611806,0.2203267446114462,0.133290078952578,0.1918496416963622,0.11558842459157,0.1730096803502878,0.1028145305891093,0.1681745981147662
2319,2319.0,2020-03-12,10039.95,10040.75,9508.0,9590.15,-0.0866689531994765,-0.0408333490940118,0.4105843789308189,0.23114619563714,0.3108235447585474,0.1686320198166353,0.2622275469860062,0.1429871241417351,0.2321452649336552,0.1257500619561455,0.1732111933369266
2320,2320.0,2020-03-13,9107.6,10159.4,8555.15,9955.2,0.0373584976551443,-0.0516273002641639,0.431721212775919,0.2958318702241702,0.3248739246287104,0.2132236415682366,0.2732706780537282,0.1783746345080071,0.2415295560736154,0.1559700479309473,0.2085333627261919
2321,2321.0,2020-03-16,9587.8,9602.2,9165.1,9197.4,-0.0791741923032013,-0.0376035707741963,0.5160383730690213,0.3249543657625101,0.3807486921538177,0.2329367707558814,0.3184627706944688,0.1945492378613618,0.2798757892598825,0.1698573522987343,0.4238187148154118
2322,2322.0,2020-03-17,9285.4,9403.8,8915.6,8967.05,-0.0253640874627228,0.0095224386957039,0.5235731624723423,0.3266904879635083,0.3859510409125992,0.2341007095009112,0.3227400167597322,0.1954449982381958,0.2825319190651783,0.1707050853897748,0.4346138270480387
2323,2323.0,2020-03-18,9088.45,9127.55,8407.05,8468.8,-0.0571679258336707,0.0134476286427402,0.5618805339672327,0.3301729859464917,0.411949483359549,0.2363456514341838,0.3435682455714353,0.1974059971556135,0.3004227373890397,0.1723073792986936,0.4489275817445435
2324,2324.0,2020-03-19,8063.3,8575.45,7832.55,8263.45,-0.0245466462460547,-0.0490659201159489,0.5673234103684259,0.3728004805625397,0.4163225700224962,0.2669356854544516,0.3469681533056075,0.2219026088028598,0.3034711688885513,0.1933205209950428,0.4819386486388457
2325,2325.0,2020-03-20,8284.45,8883.0,8178.2,8745.45,0.0566913892471042,0.0025380877662186,0.6023426051909493,0.3729054941362585,0.4401087915878857,0.2670101803430336,0.3656378222104602,0.2218246114143378,0.3198810440237388,0.1933182520888468,0.5195206509766861
2326,2326.0,2020-03-23,7945.7,8159.25,7583.6,7610.25,-0.1390375422774706,-0.0959026632881655,0.7775578093043818,0.5063326611069354,0.5627581019077758,0.3606178124122812,0.4649397256427378,0.2973617729673554,0.4049529975266175,0.2584624575807959,0.5488596792314793
2327,2327.0,2020-03-24,7848.3,8036.95,7511.1,7801.05,0.0247623171751587,0.0308009249869849,0.7825303497657664,0.5179819626248837,0.5660795170834109,0.3688903023945953,0.4675110805860606,0.3040881803968221,0.4073668176991504,0.2639984647551602,0.5697978022707397
2328,2328.0,2020-03-25,7735.15,8376.75,7714.75,8317.85,0.0641454679567434,-0.0084834638109903,0.8146758508007652,0.5185566108072863,0.5886781782453548,0.3693069266855369,0.485918440417225,0.3045390868039913,0.423143006192823,0.2644185404800519,0.5877565744926516
2329,2329.0,2020-03-26,8451.0,8749.05,8304.9,8641.45,0.0381665848320867,0.0158809695852781,0.8259236442131087,0.521633221201697,0.5962213597320818,0.3714663547779178,0.4919842394020239,0.3062886464395191,0.4285536327268237,0.2659156143977453,0.6132313139836936
2330,2330.0,2020-03-27,8949.1,9038.9,8522.9,8660.25,0.0021731977087838,0.0349825757620314,0.8148125920947376,0.530717461345492,0.5960441958706642,0.3816229307903162,0.4919156107036805,0.3146769534034305,0.4285554005861971,0.2731481154616498,0.6229198290315159
2331,2331.0,2020-03-30,8385.95,8576.0,8244.0,8281.1,-0.0447677807030354,-0.0321859041052908,0.8301108725657544,0.53987440296302,0.6032906285596419,0.3901821576181523,0.4989431528667407,0.3214832579441397,0.4357330782931039,0.2791170970133125,0.6343374568641659
2332,2332.0,2020-03-31,8529.35,8678.3,8358.0,8597.75,0.0375247313070314,0.0295373471439267,0.8391359455411113,0.5494494878603989,0.6106325049592658,0.3972026870193536,0.5048230194170885,0.3268881689223254,0.4408667561303955,0.284062044675329,0.6354696835251206
2333,2333.0,2020-04-01,8584.1,8588.1,8198.35,8253.8,-0.0408268407611472,-0.0015888862807771,0.8515921938541572,0.5492692671886023,0.6165794234000272,0.3968644887342399,0.5117965110825786,0.3263163068314649,0.4467103305930948,0.2840695917567321,0.6395603463674377
2334,2334.0,2020-04-03,8356.55,8356.55,8055.8,8083.8,-0.0208116413530665,0.0123719621343978,0.8548219389547731,0.5507731115915587,0.6183949518841486,0.3980584076651239,0.5125710668036048,0.3265862604151133,0.4481870385246922,0.2849259748595604,0.6451613106774974
2335,2335.0,2020-04-07,8446.3,8819.4,8360.95,8792.2,0.0840029057875537,0.043866416645893,0.9016466572185126,0.5629627937350458,0.6538118795136504,0.4131878566175027,0.5410999102134564,0.3387954513729003,0.4726172719548442,0.2954897931659002,0.649367810870374
2336,2336.0,2020-04-08,8688.9,9131.7,8653.9,8748.75,-0.0049541317736614,-0.0118186158086669,0.8837594511697948,0.5586400314447834,0.653879735115061,0.4142590904886951,0.5410585961042551,0.3396075035792886,0.472391434369037,0.2961333055788912,0.6581545049406796
2337,2337.0,2020-04-09,8973.05,9128.35,8904.55,9111.9,0.0406704185239784,0.0253148075511557,0.895654717417272,0.5644953599868725,0.6617766624390954,0.4191792783139962,0.5475142018709572,0.3436090093841906,0.477936371139006,0.299503109116588,0.6616549383337238
2338,2338.0,2020-04-13,9103.95,9112.05,8912.4,8993.85,-0.0130402411213411,-0.0008728662680857,0.8415620538387986,0.5452728904062643,0.6624048783223514,0.4188751033080559,0.5481671687197872,0.3436069721856444,0.4782240167697864,0.2994773845418352,0.6623775277135602
2339,2339.0,2020-04-15,9196.4,9261.2,8874.1,8925.3,-0.007651069878088,0.0222710927033944,0.8313312059334237,0.5191863875466652,0.6624030194009382,0.4225517180583494,0.5483911438482241,0.3466722089262799,0.4783476369743681,0.3020791693089638,0.653672806285936
2340,2340.0,2020-04-16,8851.25,9053.75,8821.9,8992.8,0.0075343166192884,-0.008331248562315,0.7820490412496071,0.5023379180984755,0.6626542776531376,0.4230599512169977,0.5486116755443127,0.3470694415888393,0.4785051640983422,0.3024464745681134,0.5471187159053028
2341,2341.0,2020-04-17,9323.45,9324.0,9091.35,9266.75,0.0300084676283519,0.0361084747092384,0.7841508109003777,0.5175631761732797,0.6668668568220704,0.4327976690638598,0.5516841911001432,0.3547540853447927,0.4815035866769235,0.3092654695902113,0.5407633752007651
2342,2342.0,2020-04-20,9390.2,9390.85,9230.8,9261.85,-0.0005289120726044,0.0132338674540697,0.7570095618187941,0.517492644330393,0.6667176806831961,0.4340737537724118,0.5516074954086189,0.3557713014845209,0.4815027077452647,0.31012481943215,0.5312737484755877
2343,2343.0,2020-04-21,9016.95,9044.4,8909.4,8981.45,-0.0307424735087709,-0.0267976733003144,0.7599001698773278,0.4961602230004735,0.671144726198301,0.4393203349220576,0.5551472796284728,0.3599578894847437,0.4845818224643246,0.3138064275322614,0.5023962250955434
2344,2344.0,2020-04-22,9026.75,9209.75,8946.25,9187.3,0.0226607563821035,0.0050310520263893,0.736806012714428,0.4964035633470661,0.6730070752203163,0.439021156777803,0.5569770070842003,0.3600964103437929,0.4861023279274792,0.3139352071964553,0.4642610809525406
2345,2345.0,2020-04-23,9232.35,9343.6,9170.15,9313.9,0.0136858123823579,0.0048915250643717,0.5457454998317499,0.3591616028437948,0.6738312745396977,0.4391931642706319,0.5575757215940167,0.3602367908014264,0.4864035387823036,0.3139829765347396,0.4334501876363198
2346,2346.0,2020-04-24,9163.9,9296.9,9141.3,9154.4,-0.0172732699555202,-0.0162360557105646,0.5420411676486783,0.3467390045511208,0.6731468563175038,0.4408764125724024,0.5582862455932237,0.3616912458068023,0.4873818007918124,0.3152948345155129,0.4059399022683544
2347,2347.0,2020-04-27,9259.7,9377.1,9250.35,9282.3,0.0138747228958719,0.0114370127037055,0.4935639000568744,0.3478232875677133,0.6740276245466768,0.4417055343803793,0.5589170386626607,0.3624280871204375,0.4878454059463349,0.3159553405827069,0.3807403698381971
2348,2348.0,2020-04-28,9389.8,9404.4,9260.0,9380.9,0.0105663463253912,0.0115146328215732,0.4758033256966261,0.3456152825356762,0.6740664490808954,0.4424811344169103,0.5592013378499863,0.363067194062681,0.4882070784737837,0.316587395592449,0.3384210823389766
2349,2349.0,2020-04-29,9408.6,9599.85,9392.35,9553.35,0.0182161710795287,0.0029484573902727,0.4801830513778988,0.322330276712995,0.6755686791847496,0.4425282005228856,0.5602368648236022,0.3631049914826177,0.4890760907007611,0.31662256863182,0.3210966646211352
2350,2350.0,2020-04-30,9753.5,9889.05,9731.5,9859.9,0.0315841482531242,0.0207343166306904,0.4665740423530151,0.3100640972655982,0.6735221120549567,0.4421881405044088,0.5638799746636416,0.3654548773051974,0.4922619766901865,0.3187728166101543,0.2989251534394721
2351,2351.0,2020-05-04,9533.5,9533.5,9266.95,9293.5,-0.0591607955090135,-0.0336641150529217,0.4944366325397437,0.315401667430394,0.6897736564384112,0.4483915728518995,0.5745753500040205,0.3719900834169449,0.5023256271729434,0.3243069879179518,0.288704842714668
2352,2352.0,2020-05-05,9429.4,9450.9,9190.75,9205.6,-0.0095032365391587,0.0145172368316058,0.4735906829721057,0.3195989667844727,0.6891199844572866,0.4494833443203466,0.5748529328107329,0.3731468714789308,0.5025341813393904,0.3250936168540241,0.2837849693652342
2353,2353.0,2020-05-06,9226.8,9346.9,9116.5,9270.9,0.0070684677166181,0.0023002983168864,0.4683841072182677,0.3166259487367329,0.6892521052018417,0.4493928999292511,0.5730817379564701,0.3729227238862939,0.5026765039978258,0.324676079134312,0.2723457551941362
2354,2354.0,2020-05-07,9234.05,9277.85,9175.9,9199.05,-0.0077802443900713,-0.003982723402096,0.3603268452064962,0.2753624266138569,0.6895212220840261,0.4493362029497584,0.572998870598566,0.3729861561041971,0.5020821097347166,0.3242031703215401,0.2661687653854963
2355,2355.0,2020-05-08,9376.95,9382.65,9238.2,9251.5,0.0056854826859751,0.0191543323738149,0.3604650273060624,0.2805935463166591,0.6867371717698673,0.4457845585391151,0.5730587925899572,0.3750417967134649,0.5021495121491871,0.3259093860825282,0.2413583372073169
2356,2356.0,2020-05-11,9348.15,9439.9,9219.95,9239.2,-0.001330398720893,0.0103927622213322,0.3298263630141243,0.2681650882527291,0.6749031259893457,0.4428283779589609,0.5730256269419746,0.3756489709041061,0.5020435500689573,0.3263874344168943,0.2145495806104376
2357,2357.0,2020-05-12,9168.85,9240.85,9043.95,9196.55,-0.0046268880938292,-0.0076434323569289,0.3269294118953359,0.2695376868636522,0.6750025282052203,0.4423320745487478,0.5729910282116472,0.3759799868956568,0.502089348892764,0.3266732966177538,0.2138993714359464
2358,2358.0,2020-05-13,9584.2,9584.5,9351.1,9383.55,0.0201297425122403,0.0412874955439686,0.3336467989548985,0.2968524175939296,0.6404280500000776,0.4426017978623469,0.5743488863176356,0.3853063206820563,0.5033714380502805,0.3349132096281514,0.2136085843731334
2359,2359.0,2020-05-14,9213.95,9281.1,9119.75,9142.75,-0.0259969407514582,-0.0182395162630035,0.3453177471145153,0.3024751511164138,0.6368212167851888,0.4254022603665994,0.5766357806448756,0.3870743124622599,0.5055119905329415,0.336498336757311,0.2000459439345006
2360,2360.0,2020-05-15,9182.4,9182.4,9050.0,9136.85,-0.0006455283709578,0.0043273928862675,0.3282120903683095,0.273937936675375,0.6045040873475168,0.4147736117546939,0.5766197660227179,0.387165063292998,0.5055131036755856,0.3365644462472689,0.1957841709084959
2361,2361.0,2020-05-18,9158.3,9158.3,8806.75,8823.25,-0.0349254042427621,0.0023448848277865,0.351187740271845,0.2699456289410463,0.6075479009621857,0.4141159349063295,0.5810218639451505,0.3871864402112303,0.5090193389795848,0.3364014554674871,0.1906767580113807
2362,2362.0,2020-05-19,8961.7,9030.35,8855.3,8879.1,0.0063099176443585,0.015569658260856,0.3342830923375141,0.2584214954763054,0.5902990506425592,0.414591474844482,0.5810528929351989,0.3885072253809136,0.5090812677428918,0.3375252590441761,0.2051013527058144
2363,2363.0,2020-05-20,8889.15,9093.8,8875.35,9066.55,0.0208916163876619,0.0011312313898931,0.3328046614650662,0.2578256431850122,0.5893980562124482,0.3955837560954351,0.5825811406038984,0.3885025794154284,0.5103668718165184,0.3374563289865071,0.2068608928123833
2364,2364.0,2020-05-21,9079.45,9178.55,9056.1,9106.25,0.0043691740573838,0.0014218011873837,0.3295539893955519,0.2572813088792633,0.5717894678086903,0.3955479967246202,0.582202810371943,0.3881490649733667,0.5103120246190503,0.3374567423943074,0.20403611463156
2365,2365.0,2020-05-22,9067.9,9149.6,8968.55,9039.25,-0.0073847846008156,-0.0042202861669328,0.3247842322853264,0.2510925101837832,0.4511884479190573,0.3125849542861788,0.5823518562919946,0.3882451637041393,0.5103861127660788,0.3375401037934579,0.2020953894353249
2366,2366.0,2020-05-26,9099.75,9161.65,8996.65,9029.05,-0.0011290493387357,0.0066707342573926,0.3209937893455437,0.248882953716256,0.4468275628237085,0.3031872105237247,0.5807335862832698,0.3883130413719645,0.5100371825729325,0.3376679966524229,0.2033997368955846
2367,2367.0,2020-05-27,9082.2,9334.0,9004.25,9314.95,0.0311734793307922,0.005869296992611,0.337708129864499,0.2463464160306119,0.4237223115742676,0.3027909400138484,0.5842665911255468,0.3884118199107062,0.5129913838298464,0.3378039454831257,0.2050396488120296
2368,2368.0,2020-05-28,9364.95,9511.25,9336.5,9490.1,0.0186285136214973,0.0053533605008837,0.3379959269765056,0.2468645571103829,0.4152574268892128,0.3004191310586708,0.5851551965027126,0.3884295275935435,0.513956969305061,0.3378264152281183,0.2165826716964026
2369,2369.0,2020-05-29,9422.2,9598.85,9376.9,9580.3,0.0094597567584245,-0.0071805430058253,0.3203403384511364,0.2368527136160367,0.415910112318024,0.2876620303201053,0.5854265569699434,0.3887006116991761,0.5140483232022867,0.3380598262913941,0.2151537153515578
2370,2370.0,2020-06-01,9726.85,9931.6,9706.95,9826.15,0.025338292519217,0.0151811960427458,0.2569745279660493,0.2110528788147108,0.4052944864566543,0.2785578502667809,0.5825518504421251,0.387345629760151,0.5159258139468067,0.3390136463019745,0.2182360636699026
2371,2371.0,2020-06-02,9880.85,9995.6,9824.05,9979.1,0.0154457066444003,0.0055513411961091,0.2606407774905961,0.2055241545932394,0.3959527659636625,0.2687154555045335,0.5832852350791846,0.3860258132324598,0.5146601064411434,0.3391414331506038,0.2152467623891299
